,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel24,5,9,9,9,7,3,"[1359, 1360, 1361, 1362, 1363, 1364, 1365, 1366]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1]",0,4,6,180
1,maxModel24,5,1,9,1,7,9,"[1307, 1308, 1308, 1309, 1309, 1310, 1311, 1311, 1312, 1312, 1313, 1314, 1315, 1316]","[(7, 9), [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [7, 1], [6, 1], [5, 1]]","[(0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0)]","[1, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",2,4,8,0
2,maxModel24,1,3,1,11,9,7,"[1305, 1306, 1307, 1308, 1309, 1310, 1311, 1312, 1313, 1314, 1314, 1314, 1315, 1316]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 8], [2, 9], [3, 9], [2, 9], [2, 10], [1, 10], [1, 11]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1)]",[10],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 2]",1,8,8,270
3,maxModel24,10,3,10,11,3,7,"[1303, 1305, 1306, 1307, 1309, 1310, 1311, 1312, 1312, 1313, 1314]","[(3, 7), [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3], [10, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,8,7,90
4,maxModel24,0,4,0,10,7,7,"[1304, 1305, 1306, 1307, 1308, 1309, 1309, 1312, 1312, 1313]","[(7, 7), [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 8], [1, 8], [1, 9], [0, 9], [0, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1)]",[6],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",1,6,7,270
5,maxModel24,10,4,10,10,4,7,"[1309, 1311, 1312, 1313, 1316, 1317, 1319, 1319, 1320, 1320, 1321, 1322, 1323]","[(4, 7), [5, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [8, 7], [9, 7], [9, 6], [9, 5], [10, 5], [10, 4]]","[(1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1)]","[2, 8]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 1]",2,6,6,90
6,maxModel24,1,4,1,10,9,7,"[1306, 1307, 1309, 1309, 1311, 1311, 1312, 1314, 1315, 1315, 1316]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 6], [2, 5], [1, 5], [1, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1)]",[8],"[0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1]",1,6,8,270
7,maxModel24,3,0,11,0,7,6,"[1304, 1306, 1307, 1308, 1308, 1309, 1310, 1310, 1311, 1312, 1312, 1313]","[(7, 6), [7, 5], [7, 4], [7, 3], [7, 2], [7, 1], [8, 1], [7, 1], [6, 1], [5, 1], [4, 1], [4, 0], [3, 0]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0)]","[7, 8]","[0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 0, 1]",2,8,6,0
8,maxModel24,3,5,3,9,10,7,"[1306, 1308, 1308, 1309, 1309, 1311, 1312, 1313, 1314]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 6], [3, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,270
9,maxModel24,12,3,12,11,5,7,"[1306, 1307, 1309, 1310, 1314, 1315, 1318, 1318, 1321, 1322, 1323]","[(5, 7), [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [11, 8], [11, 9], [11, 10], [12, 10], [12, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, 1), (0, 1), (1, 0), (0, 1)]",[7],"[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 2]",special,8,7,90
