,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel18,4,5,4,9,10,7,"[1380, 1382, 1382, 1383, 1385, 1388, 1391, 1392]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [4, 6], [4, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1]",0,4,6,270
1,maxModel18,5,12,9,12,7,4,"[1307, 1317, 1317, 1318, 1318, 1319, 1320, 1321, 1322, 1323, 1323, 1325, 1326, 1327]","[(7, 4), [7, 5], [7, 4], [7, 5], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [6, 12], [5, 12]]","[(0, 1), (0, -1), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]","[2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",2,4,8,180
2,maxModel18,3,6,11,6,7,14,"[1304, 1305, 1306, 1309, 1309, 1310, 1311, 1312, 1313, 1314, 1316, 1317]","[(7, 14), [7, 13], [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [8, 7], [9, 7], [9, 6], [10, 6], [11, 6]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0)]",[10],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]",1,8,8,0
3,maxModel18,3,4,11,4,7,11,"[1306, 1309, 1311, 1313, 1314, 1314, 1315, 1316, 1317, 1318, 1319]","[(7, 11), [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [8, 5], [9, 5], [10, 5], [11, 5], [11, 4]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]",0,8,7,0
4,maxModel18,8,4,8,10,1,7,"[1305, 1309, 1310, 1310, 1310, 1311, 1312, 1313, 1313, 1315, 1316, 1317]","[(1, 7), [2, 7], [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [7, 6], [7, 5], [8, 5], [8, 4]]","[(1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1)]",[2],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1,6,7,90
5,maxModel18,4,5,10,5,7,11,"[1307, 1309, 1309, 1311, 1312, 1313, 1314, 1314, 1315, 1316, 1317]","[(7, 11), [8, 11], [8, 10], [8, 9], [8, 8], [7, 8], [7, 7], [7, 6], [6, 6], [5, 6], [5, 5], [4, 5]]","[(1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0)]","[5, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",2,6,6,0
6,maxModel18,4,9,10,9,7,1,"[1305, 1307, 1308, 1311, 1312, 1314, 1314, 1315, 1316, 1317, 1318]","[(7, 1), [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [4, 9]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0)]",[9],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",1,6,8,180
7,maxModel18,13,3,13,11,7,7,"[1305, 1307, 1308, 1310, 1311, 1312, 1313, 1314, 1315, 1316, 1317, 1318]","[(7, 7), [7, 8], [8, 8], [9, 8], [10, 8], [11, 8], [11, 9], [12, 9], [12, 8], [12, 9], [12, 10], [13, 10], [13, 11]]","[(0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, -1), (0, 1), (0, 1), (1, 0), (0, 1)]","[8, 1]","[0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 0, 2]",2,8,6,90
8,maxModel18,2,5,2,9,9,7,"[1304, 1304, 1306, 1307, 1308, 1309, 1309, 1311, 1312]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 8], [2, 9]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,7,270
9,maxModel18,3,7,11,7,7,14,"[1308, 1312, 1313, 1315, 1316, 1318, 1319, 1319, 1320, 1321, 1322]","[(7, 14), [7, 13], [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [6, 8], [5, 8], [4, 8], [3, 8], [3, 7]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1)]",[7],"[0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0]",special,8,7,0
