,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel45,8,5,8,9,2,7,"[1370, 1372, 1373, 1374, 1375, 1377, 1378, 1378]","[(2, 7), [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [8, 6], [8, 5]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1]",0,4,6,90
1,maxModel45,5,13,9,13,7,5,"[1306, 1307, 1307, 1308, 1309, 1310, 1310, 1317, 1317, 1318, 1318, 1319, 1319, 1320]","[(7, 5), [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 11], [7, 12], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, -1), (0, 1), (0, -1), (0, 1), (0, 1), (-1, 0), (-1, 0)]","[8, 10]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",2,4,8,180
2,maxModel45,3,0,11,0,7,8,"[1303, 1303, 1304, 1304, 1305, 1306, 1306, 1307, 1307, 1308, 1308, 1309]","[(7, 8), [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [6, 3], [6, 2], [5, 2], [5, 1], [4, 1], [4, 0], [3, 0]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0)]",[6],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1,8,8,0
3,maxModel45,3,4,11,4,7,11,"[1303, 1304, 1305, 1306, 1306, 1307, 1307, 1308, 1309, 1309, 1310]","[(7, 11), [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [6, 5], [5, 5], [4, 5], [3, 5], [3, 4]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,8,7,0
4,maxModel45,11,4,11,10,4,7,"[1305, 1307, 1308, 1309, 1310, 1312, 1312, 1313, 1314, 1315]","[(4, 7), [5, 7], [6, 7], [7, 7], [7, 6], [8, 6], [9, 6], [10, 6], [10, 5], [11, 5], [11, 4]]","[(1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1)]",[4],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1,6,7,90
5,maxModel45,4,1,10,1,7,7,"[1302, 1303, 1303, 1303, 1304, 1304, 1305, 1305, 1306, 1307, 1308]","[(7, 7), [7, 6], [7, 5], [7, 6], [7, 5], [7, 4], [8, 4], [8, 3], [8, 2], [9, 2], [9, 1], [10, 1]]","[(0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0)]","[6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",2,6,6,0
6,maxModel45,4,4,10,4,7,12,"[1303, 1304, 1304, 1305, 1306, 1306, 1306, 1307, 1308, 1309, 1310]","[(7, 12), [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [6, 5], [5, 5], [4, 5], [4, 4]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1)]",[10],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1,6,8,0
7,maxModel45,2,3,2,11,8,7,"[1303, 1304, 1304, 1305, 1306, 1307, 1307, 1308, 1308, 1309, 1309, 1310]","[(8, 7), [8, 6], [7, 6], [6, 6], [5, 6], [4, 6], [4, 5], [4, 6], [4, 5], [3, 5], [3, 4], [2, 4], [2, 3]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, 1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1)]","[1, 7]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",2,8,6,270
8,maxModel45,5,9,9,9,7,2,"[1304, 1305, 1306, 1306, 1307, 1308, 1308, 1309, 1309]","[(7, 2), [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,180
9,maxModel45,3,3,11,3,7,10,"[1305, 1307, 1307, 1308, 1308, 1308, 1309, 1309, 1310, 1310, 1311]","[(7, 10), [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [8, 4], [9, 4], [10, 4], [10, 3], [11, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (1, 0), (1, 0), (0, -1), (1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 2]",special,8,7,0
