,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel29,12,5,12,9,6,7,"[1389, 1390, 1391, 1393, 1394, 1396, 1397, 1399]","[(6, 7), [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [12, 8], [12, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 2, 2]",0,4,6,90
1,maxModel29,12,5,12,9,4,7,"[1305, 1307, 1313, 1314, 1315, 1315, 1315, 1316, 1316, 1316, 1317, 1317, 1318, 1318]","[(4, 7), [5, 7], [6, 7], [5, 7], [6, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [12, 8], [12, 9]]","[(1, 0), (1, 0), (-1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]","[5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",2,4,8,90
2,maxModel29,8,3,8,11,0,7,"[1306, 1308, 1311, 1315, 1316, 1317, 1318, 1319, 1320, 1321, 1321, 1321, 1322, 1323]","[(0, 7), [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [7, 8], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [8, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]",[9],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0]",1,8,8,90
3,maxModel29,3,12,11,12,7,5,"[1306, 1307, 1309, 1311, 1312, 1313, 1314, 1315, 1316, 1318, 1319]","[(7, 5), [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [8, 11], [9, 11], [10, 11], [10, 12], [11, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2]",0,8,7,180
4,maxModel29,4,14,10,14,7,7,"[1304, 1305, 1306, 1307, 1308, 1308, 1309, 1309, 1310, 1311, 1312, 1313]","[(7, 7), [7, 8], [7, 9], [7, 10], [7, 11], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [5, 14], [4, 14]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0)]",[5],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1,6,7,180
5,maxModel29,4,2,10,2,7,8,"[1305, 1305, 1307, 1307, 1308, 1310, 1311, 1311, 1313]","[(7, 8), [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [6, 3], [5, 3], [4, 3], [4, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1)]","[6, 8]","[0, 0, 0, 0, 0, 2, 1, 0, 0]",2,6,6,0
6,maxModel29,9,4,9,10,1,7,"[1305, 1307, 1308, 1309, 1310, 1311, 1312, 1312, 1313, 1314, 1315]","[(1, 7), [2, 7], [3, 7], [4, 7], [5, 7], [5, 8], [6, 8], [7, 8], [8, 8], [8, 9], [9, 9], [9, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1)]",[5],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",1,6,8,90
7,maxModel29,3,10,11,10,7,4,"[1307, 1308, 1309, 1310, 1311, 1312, 1312, 1314, 1314, 1315, 1316, 1316]","[(7, 4), [8, 4], [8, 5], [8, 6], [8, 7], [8, 8], [9, 8], [9, 9], [8, 9], [9, 9], [10, 9], [11, 9], [11, 10]]","[(1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (-1, 0), (1, 0), (1, 0), (1, 0), (0, 1)]","[1, 8]","[0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 0]",2,8,6,180
8,maxModel29,5,10,9,10,7,3,"[1310, 1311, 1312, 1313, 1315, 1316, 1316, 1317, 1318]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [6, 10], [5, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,180
9,maxModel29,7,3,7,11,14,7,"[1307, 1308, 1309, 1310, 1310, 1311, 1313, 1314, 1315, 1316, 1317]","[(14, 7), [13, 7], [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [8, 8], [8, 9], [8, 10], [8, 11], [7, 11]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, 1), (0, 1), (0, 1), (-1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]",special,8,7,270
