,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel49,5,4,9,4,7,10,"[1356, 1357, 1358, 1358, 1359, 1360, 1360, 1361]","[(7, 10), [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [8, 4], [9, 4]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2]",0,4,6,0
1,maxModel49,1,5,1,9,9,7,"[1302, 1303, 1303, 1304, 1310, 1310, 1311, 1311, 1312, 1313, 1313, 1314, 1314, 1315]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [3, 7], [2, 7], [1, 7], [1, 6], [1, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1)]","[5, 10]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",2,4,8,270
2,maxModel49,3,2,11,2,7,10,"[1303, 1304, 1304, 1305, 1306, 1306, 1307, 1308, 1308, 1309, 1309, 1310]","[(7, 10), [7, 9], [7, 8], [7, 7], [8, 7], [8, 6], [8, 5], [8, 4], [9, 4], [9, 3], [10, 3], [10, 2], [11, 2]]","[(0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0)]",[4],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]",1,8,8,0
3,maxModel49,3,14,11,14,7,7,"[1304, 1305, 1305, 1306, 1307, 1308, 1308, 1309, 1310, 1311, 1312]","[(7, 7), [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [4, 13], [4, 14], [3, 14]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0,8,7,180
4,maxModel49,10,4,10,10,3,7,"[1305, 1306, 1307, 1308, 1308, 1309, 1310, 1311, 1312, 1312, 1312, 1313]","[(3, 7), [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 6], [8, 6], [9, 6], [9, 5], [10, 5], [10, 4]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (-1, 0), (1, 0), (0, -1), (1, 0), (0, -1)]",[8],"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",1,6,7,90
5,maxModel49,4,13,10,13,7,7,"[1302, 1303, 1304, 1304, 1305, 1305, 1306, 1307, 1307, 1308, 1308]","[(7, 7), [7, 8], [7, 9], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [6, 12], [6, 13], [5, 13], [4, 13]]","[(0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0)]","[9, 3]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",2,6,6,180
6,maxModel49,4,8,10,8,7,0,"[1303, 1304, 1304, 1305, 1306, 1306, 1307, 1308, 1308, 1309, 1310, 1310, 1311]","[(7, 0), [7, 1], [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 5], [7, 6], [7, 7], [6, 7], [5, 7], [5, 8], [4, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1,6,8,180
7,maxModel49,3,6,11,6,7,0,"[1304, 1304, 1305, 1305, 1306, 1307, 1307, 1308, 1309, 1309]","[(7, 0), [7, 1], [8, 1], [8, 2], [8, 3], [8, 4], [8, 5], [9, 5], [10, 5], [11, 5], [11, 6]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1)]","[6, 2]","[0, 0, 0, 0, 0, 2, 2, 2, 2, 0]",2,8,6,180
8,maxModel49,5,12,9,12,7,5,"[1303, 1303, 1304, 1304, 1305, 1305, 1306, 1306, 1307]","[(7, 5), [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [6, 12], [5, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,180
9,maxModel49,3,3,3,11,10,7,"[1303, 1304, 1305, 1306, 1307, 1307, 1308, 1309, 1309, 1310, 1311]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [4, 6], [4, 5], [4, 4], [3, 4], [3, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, -1), (-1, 0), (0, -1)]",[7],"[0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1]",special,8,7,270
