,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel17,5,13,9,13,7,7,"[1353, 1354, 1355, 1356, 1357, 1358, 1358, 1359]","[(7, 7), [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1]",0,4,6,180
1,maxModel17,5,11,9,11,7,3,"[1304, 1305, 1312, 1312, 1313, 1314, 1314, 1315, 1315, 1316]","[(7, 3), [7, 4], [7, 5], [8, 5], [8, 6], [9, 6], [9, 7], [9, 8], [9, 9], [9, 10], [9, 11]]","[(0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[3, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,8,180
2,maxModel17,3,6,11,6,7,14,"[1304, 1305, 1307, 1308, 1308, 1309, 1309, 1310, 1310, 1311, 1311, 1312, 1312, 1313]","[(7, 14), [7, 13], [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [8, 7], [8, 8], [9, 8], [9, 7], [10, 7], [11, 7], [11, 6]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, 1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1)]",[9],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2, 0]",1,8,8,0
3,maxModel17,3,4,11,4,7,11,"[1304, 1306, 1307, 1308, 1309, 1310, 1310, 1310, 1311, 1311, 1312]","[(7, 11), [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [8, 5], [9, 5], [10, 5], [11, 5], [11, 4]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]",0,8,7,0
4,maxModel17,1,4,1,10,8,7,"[1303, 1304, 1304, 1305, 1305, 1306, 1306, 1307, 1308, 1308, 1309, 1309]","[(8, 7), [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 8], [2, 9], [1, 9], [2, 9], [1, 9], [1, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (1, 0), (-1, 0), (0, 1)]",[10],"[0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 2]",1,6,7,270
5,maxModel17,4,9,10,9,7,3,"[1309, 1313, 1314, 1314, 1315, 1317, 1317, 1318, 1318, 1320, 1320]","[(7, 3), [7, 4], [8, 4], [8, 5], [8, 6], [8, 7], [7, 7], [7, 8], [6, 8], [5, 8], [5, 9], [4, 9]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0)]","[6, 2]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",2,6,6,180
6,maxModel17,6,4,6,10,14,7,"[1305, 1307, 1309, 1309, 1310, 1310, 1311, 1313, 1315, 1315, 1316, 1316, 1317]","[(14, 7), [13, 7], [12, 7], [13, 7], [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [7, 8], [7, 9], [6, 9], [6, 10]]","[(-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1)]",[3],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",1,6,8,270
7,maxModel17,6,3,6,11,12,7,"[1307, 1307, 1308, 1309, 1310, 1311, 1311, 1312, 1312, 1314, 1314, 1315]","[(12, 7), [12, 6], [11, 6], [10, 6], [10, 7], [9, 7], [8, 7], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [6, 3]]","[(0, -1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0)]","[4, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",2,8,6,270
8,maxModel17,5,7,9,7,7,0,"[1307, 1308, 1309, 1310, 1311, 1312, 1313, 1313, 1313]","[(7, 0), [7, 1], [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [8, 7], [9, 7]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,7,180
9,maxModel17,2,3,2,11,9,7,"[1304, 1305, 1306, 1306, 1308, 1309, 1311, 1312, 1312, 1313, 1313]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 6], [3, 5], [3, 4], [2, 4], [2, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, -1), (-1, 0), (0, -1)]",[7],"[0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1]",special,8,7,270
