,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel21,13,5,13,9,7,7,"[1396, 1397, 1398, 1400, 1401, 1402, 1403, 1404]","[(7, 7), [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7], [13, 8], [13, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 2, 2]",0,4,6,90
1,maxModel21,5,1,9,1,7,9,"[1304, 1305, 1310, 1310, 1311, 1312, 1313, 1313, 1314, 1315, 1316, 1316, 1317, 1318]","[(7, 9), [7, 8], [7, 7], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [7, 3], [7, 2], [7, 1], [8, 1], [9, 1]]","[(0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (1, 0), (1, 0)]","[3, 10]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",2,4,8,0
2,maxModel21,3,1,11,1,7,9,"[1303, 1304, 1305, 1306, 1306, 1306, 1307, 1309, 1309, 1312, 1313, 1313, 1315, 1316]","[(7, 9), [7, 8], [7, 7], [7, 6], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [6, 2], [5, 2], [4, 2], [4, 1], [3, 1]]","[(0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0)]",[4],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",1,8,8,0
3,maxModel21,3,12,11,12,7,5,"[1309, 1311, 1312, 1313, 1314, 1315, 1317, 1318, 1318, 1321, 1322]","[(7, 5), [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [8, 11], [9, 11], [10, 11], [10, 12], [11, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2]",0,8,7,180
4,maxModel21,7,4,7,10,14,7,"[1305, 1306, 1308, 1308, 1310, 1310, 1312, 1313, 1314, 1316, 1317, 1318]","[(14, 7), [13, 7], [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [8, 8], [8, 9], [7, 9], [6, 9], [7, 9], [7, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (1, 0), (0, 1)]",[10],"[0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 2]",1,6,7,270
5,maxModel21,5,4,5,10,11,7,"[1304, 1305, 1305, 1306, 1307, 1308, 1309, 1310, 1310, 1311, 1312]","[(11, 7), [11, 8], [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [6, 9], [7, 9], [6, 9], [5, 9], [5, 10]]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (1, 0), (-1, 0), (-1, 0), (0, 1)]","[1, 8]","[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2]",2,6,6,270
6,maxModel21,4,6,10,6,7,14,"[1305, 1305, 1306, 1307, 1308, 1309, 1310, 1310, 1311, 1312, 1313]","[(7, 14), [7, 13], [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [8, 7], [9, 7], [10, 7], [10, 6]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1)]",[10],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",1,6,8,0
7,maxModel21,8,3,8,11,2,7,"[1308, 1308, 1311, 1312, 1313, 1314, 1316, 1317, 1317, 1318]","[(2, 7), [2, 6], [3, 6], [4, 6], [5, 6], [5, 5], [6, 5], [7, 5], [7, 4], [7, 3], [8, 3]]","[(0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0)]","[1, 5]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",2,8,6,90
8,maxModel21,9,5,9,9,2,7,"[1305, 1306, 1307, 1307, 1308, 1310, 1311, 1311, 1312]","[(2, 7), [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 8], [9, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,7,90
9,maxModel21,3,14,11,14,7,7,"[1304, 1305, 1306, 1307, 1307, 1308, 1309, 1310, 1312, 1313, 1314]","[(7, 7), [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [8, 13], [9, 13], [10, 13], [10, 14], [11, 14]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 2]",special,8,7,180
