,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel7,5,12,9,12,7,6,"[1347, 1348, 1348, 1349, 1350, 1350, 1351, 1352]","[(7, 6), [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [6, 12], [5, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1]",0,4,6,180
1,maxModel7,5,10,9,10,7,2,"[1306, 1309, 1310, 1310, 1311, 1311, 1312, 1318, 1319, 1320]","[(7, 2), [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [8, 9], [9, 9], [9, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1)]","[9, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,8,180
2,maxModel7,3,5,11,5,7,13,"[1304, 1306, 1306, 1307, 1308, 1308, 1309, 1310, 1310, 1311, 1312, 1312, 1313, 1315]","[(7, 13), [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [8, 6], [8, 7], [9, 7], [9, 6], [10, 6], [11, 6], [11, 5]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, 1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1)]",[9],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2, 0]",1,8,8,0
3,maxModel7,3,13,11,13,7,6,"[1303, 1303, 1304, 1304, 1305, 1305, 1306, 1306, 1307, 1308, 1309]","[(7, 6), [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [6, 12], [5, 12], [4, 12], [4, 13], [3, 13]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0,8,7,180
4,maxModel7,4,7,10,7,7,14,"[1304, 1305, 1306, 1307, 1307, 1308, 1309, 1309, 1310, 1310]","[(7, 14), [6, 14], [6, 13], [6, 12], [6, 11], [6, 10], [6, 9], [6, 8], [5, 8], [5, 7], [4, 7]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0)]",[1],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1,6,7,0
5,maxModel7,4,2,10,2,7,8,"[1302, 1303, 1303, 1304, 1304, 1305, 1305, 1306, 1306, 1307, 1307]","[(7, 8), [7, 7], [7, 8], [7, 7], [7, 6], [7, 5], [8, 5], [8, 4], [8, 3], [9, 3], [9, 2], [10, 2]]","[(0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0)]","[2, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",2,6,6,0
6,maxModel7,1,4,1,10,9,7,"[1304, 1305, 1306, 1306, 1307, 1308, 1308, 1309, 1310, 1310, 1311]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 6], [2, 6], [2, 5], [1, 5], [1, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1)]",[7],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1,6,8,270
7,maxModel7,7,3,7,11,13,7,"[1303, 1303, 1304, 1304, 1305, 1306, 1306, 1307, 1307, 1308, 1308, 1308]","[(13, 7), [12, 7], [11, 7], [10, 7], [10, 8], [9, 8], [9, 9], [8, 9], [8, 10], [8, 9], [8, 10], [8, 11], [7, 11]]","[(-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, -1), (0, 1), (0, 1), (-1, 0)]","[4, 9]","[0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 0]",2,8,6,270
8,maxModel7,0,5,0,9,7,7,"[1303, 1305, 1305, 1306, 1306, 1307, 1308, 1308, 1309]","[(7, 7), [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [0, 7], [0, 8], [0, 9]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,7,270
9,maxModel7,12,3,12,11,5,7,"[1304, 1306, 1307, 1307, 1308, 1309, 1310, 1311, 1311, 1312, 1312]","[(5, 7), [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [11, 8], [11, 9], [11, 10], [12, 10], [12, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, 1), (0, 1), (1, 0), (0, 1)]",[7],"[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 2]",special,8,7,90
