,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel16,5,12,9,12,7,6,"[1408, 1410, 1411, 1412, 1413, 1420, 1421, 1422]","[(7, 6), [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [6, 12], [5, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1]",0,4,6,180
1,maxModel16,5,2,9,2,7,10,"[1307, 1308, 1309, 1309, 1310, 1311, 1313, 1314, 1316, 1317, 1319, 1320]","[(7, 10), [6, 10], [6, 9], [6, 8], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3], [6, 2], [6, 3], [6, 2], [5, 2]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (-1, 0)]","[1, 10]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",2,4,8,0
2,maxModel16,3,0,11,0,7,8,"[1304, 1304, 1305, 1306, 1307, 1308, 1309, 1309, 1310, 1312, 1313, 1314, 1315, 1315]","[(7, 8), [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [7, 1], [8, 1], [9, 1], [10, 1], [10, 0], [10, 1], [10, 0], [11, 0]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, 1), (0, -1), (1, 0)]",[12],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 2]",1,8,8,0
3,maxModel16,12,3,12,11,5,7,"[1303, 1303, 1304, 1304, 1305, 1305, 1307, 1307, 1308, 1308, 1309]","[(5, 7), [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [11, 6], [11, 5], [11, 4], [12, 4], [12, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0,8,7,90
4,maxModel16,0,4,0,10,7,7,"[1303, 1303, 1304, 1304, 1305, 1305, 1306, 1307, 1307, 1308, 1308, 1308]","[(7, 7), [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [1, 6], [1, 5], [1, 6], [1, 5], [0, 5], [0, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, 1), (0, -1), (-1, 0), (0, -1)]",[9],"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",1,6,7,270
5,maxModel16,4,1,10,1,7,7,"[1303, 1304, 1304, 1305, 1305, 1306, 1306, 1307, 1307, 1308, 1308]","[(7, 7), [8, 7], [8, 6], [8, 5], [8, 4], [8, 3], [8, 4], [8, 3], [8, 2], [9, 2], [9, 1], [10, 1]]","[(1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0)]","[1, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",2,6,6,0
6,maxModel16,1,4,1,10,9,7,"[1304, 1304, 1305, 1305, 1306, 1307, 1307, 1308, 1309, 1309, 1310, 1311, 1311]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 6], [2, 5], [1, 5], [2, 5], [1, 5], [1, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (1, 0), (-1, 0), (0, -1)]",[11],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",1,6,8,270
7,maxModel16,9,3,9,11,3,7,"[1307, 1310, 1312, 1312, 1313, 1314, 1315, 1315, 1316, 1316]","[(3, 7), [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 8], [9, 9], [9, 10], [9, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[6, 7]","[0, 0, 0, 0, 0, 2, 1, 2, 2, 2]",2,8,6,90
8,maxModel16,2,5,2,9,9,7,"[1302, 1303, 1304, 1304, 1305, 1306, 1306, 1307, 1307]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 6], [2, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,270
9,maxModel16,3,8,11,8,7,1,"[1302, 1303, 1303, 1304, 1304, 1305, 1306, 1307, 1307, 1308, 1309]","[(7, 1), [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [11, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (1, 0), (1, 0), (1, 0), (0, 1)]",[7],"[0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]",special,8,7,180
