,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel14,7,5,7,9,13,7,"[1363, 1365, 1367, 1369, 1371, 1372, 1373, 1374]","[(13, 7), [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [7, 6], [7, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1]",0,4,6,270
1,maxModel14,5,13,9,13,7,5,"[1306, 1309, 1310, 1313, 1320, 1321, 1322, 1323, 1324, 1325, 1326, 1327]","[(7, 5), [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [6, 10], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13]]","[(0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]","[7, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",2,4,8,180
2,maxModel14,3,3,11,3,7,11,"[1302, 1303, 1304, 1305, 1305, 1306, 1307, 1308, 1309, 1310, 1311, 1311]","[(7, 11), [7, 10], [6, 10], [6, 9], [6, 8], [6, 7], [6, 6], [6, 5], [5, 5], [5, 4], [4, 4], [4, 3], [3, 3]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0)]",[2],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1,8,8,0
3,maxModel14,3,10,11,10,7,3,"[1302, 1303, 1304, 1305, 1306, 1307, 1308, 1308, 1309, 1311, 1312]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [3, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,8,7,180
4,maxModel14,4,10,10,10,7,3,"[1307, 1309, 1312, 1313, 1314, 1315, 1316, 1317, 1319, 1320]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [8, 9], [9, 9], [10, 9], [10, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1)]",[9],"[0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",1,6,7,180
5,maxModel14,6,4,6,10,0,7,"[1303, 1305, 1306, 1307, 1309, 1309, 1310, 1310, 1311, 1312, 1312]","[(0, 7), [1, 7], [1, 6], [2, 6], [3, 6], [2, 6], [3, 6], [4, 6], [5, 6], [5, 5], [6, 5], [6, 4]]","[(1, 0), (0, -1), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1)]","[2, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",2,6,6,90
6,maxModel14,0,4,0,10,8,7,"[1304, 1305, 1305, 1306, 1307, 1307, 1308, 1309, 1309, 1310, 1311, 1311, 1312]","[(8, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [1, 8], [1, 9], [0, 9], [0, 10]]","[(1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1)]",[1],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",1,6,8,270
7,maxModel14,4,3,4,11,10,7,"[1303, 1305, 1306, 1307, 1309, 1310, 1311, 1312, 1313, 1315, 1316, 1316]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [6, 3], [5, 3], [4, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (-1, 0), (-1, 0)]","[6, 10]","[0, 0, 0, 0, 0, 2, 1, 1, 1, 0, 0, 0]",2,8,6,270
8,maxModel14,3,5,3,9,10,7,"[1309, 1311, 1312, 1313, 1314, 1316, 1317, 1318, 1319]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 6], [3, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,270
9,maxModel14,9,3,9,11,2,7,"[1304, 1305, 1306, 1307, 1307, 1308, 1309, 1310, 1312, 1312, 1313]","[(2, 7), [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [8, 6], [8, 5], [8, 4], [8, 3], [9, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, -1), (0, -1), (0, -1), (1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0]",special,8,7,90
