,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel20,5,5,9,5,7,11,"[1366, 1368, 1369, 1370, 1372, 1375, 1376, 1378]","[(7, 11), [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [8, 5], [9, 5]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2]",0,4,6,0
1,maxModel20,5,5,9,5,7,13,"[1304, 1305, 1306, 1306, 1307, 1307, 1307, 1308, 1313, 1314, 1316, 1317]","[(7, 13), [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 6], [6, 6], [6, 5], [5, 5]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, 1), (-1, 0), (0, -1), (-1, 0)]","[9, 10]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1]",2,4,8,0
2,maxModel20,9,3,9,11,1,7,"[1303, 1305, 1306, 1307, 1307, 1308, 1309, 1310, 1311, 1311, 1312, 1313]","[(1, 7), [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [7, 8], [7, 9], [8, 9], [8, 10], [8, 11], [9, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0]",1,8,8,90
3,maxModel20,3,7,11,7,7,0,"[1308, 1310, 1311, 1311, 1314, 1315, 1317, 1318, 1319, 1321, 1322]","[(7, 0), [7, 1], [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [8, 6], [9, 6], [10, 6], [11, 6], [11, 7]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]",0,8,7,180
4,maxModel20,0,4,0,10,7,7,"[1303, 1305, 1307, 1309, 1313, 1314, 1316, 1317, 1318, 1319, 1320, 1321]","[(7, 7), [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [1, 8], [1, 9], [0, 9], [0, 8], [0, 9], [0, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, -1), (0, 1), (0, 1)]",[10],"[0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2]",1,6,7,270
5,maxModel20,5,4,5,10,11,7,"[1303, 1304, 1306, 1307, 1307, 1309, 1310, 1310, 1310, 1311, 1312]","[(11, 7), [10, 7], [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [7, 8], [6, 8], [6, 9], [5, 9], [5, 10]]","[(-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1)]","[7, 2]","[0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]",2,6,6,270
6,maxModel20,1,4,1,10,9,7,"[1319, 1320, 1323, 1325, 1325, 1326, 1326, 1327, 1328, 1329, 1329, 1330, 1331]","[(9, 7), [8, 7], [7, 7], [6, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 6], [2, 5], [1, 5], [1, 4]]","[(-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1)]",[4],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1,6,8,270
7,maxModel20,3,11,11,11,7,5,"[1304, 1305, 1306, 1307, 1308, 1309, 1309, 1311, 1311, 1312, 1312, 1314]","[(7, 5), [7, 6], [6, 6], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [4, 11], [4, 12], [3, 12], [3, 11]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, -1)]","[2, 10]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0]",2,8,6,180
8,maxModel20,13,5,13,9,6,7,"[1308, 1310, 1311, 1313, 1314, 1315, 1315, 1316, 1318]","[(6, 7), [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7], [13, 8], [13, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,7,90
9,maxModel20,6,3,6,11,13,7,"[1306, 1308, 1310, 1311, 1313, 1314, 1315, 1316, 1317, 1318, 1319]","[(13, 7), [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [6, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, -1), (0, -1), (-1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0]",special,8,7,270
